record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
FracTracker:frac_row_1462,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1462,Former Remington gun factory,,Proposed,43.01354,-75.033745,True,Point,500000.0,,200,NY,Herkimer,Ilion,14 Hoefler Ave,13357.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/former-remington-gun-factory-in-new-york-set-to-become-200mw-data-center/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",former remington gun factory,,False,site_00455
FracTracker:frac_row_1463,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1463,Project Arrowhead,,Proposed,31.59873,-83.37431,True,Point,4220000.0,,1250,GA,Irwin,Ocilla,Between Ponderosa and Pinetta Rd,31774.0,High,"{""community_pushback"": """", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.change.org/p/protect-irwin-county-from-data-centers"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",project arrowhead,,False,site_00456
FracTracker:frac_row_1464,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1464,SAT 93 and SAT94,Microsoft,Proposed,29.424786,-98.81255,True,Point,490000.0,,,TX,Medina,Medina/ Castroville,County Rd 381,78253.0,Medium,"{""community_pushback"": """", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/microsoft-to-invest-52m-in-data-centers-in-medina-texas/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",sat 93 sat94,microsoft,False,site_00457
FracTracker:frac_row_1465,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1465,Natelli Investments data center,,Proposed,36.30721,-78.47415,True,Point,,,,NC,Vance,Henderson,"US-158 Business, between Pine Meadow Trail and Horseshoe Bend Rd",27537.0,Medium,"{""community_pushback"": ""Yes"", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/officials-in-north-carolina-county-give-ok-for-rezoning-potential-data-center-incoming/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",natelli investments,,False,site_00458
FracTracker:frac_row_1466,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1466,ReLoad data center,ReLoad,Proposed,40.255207,-94.97283,True,Point,,,,MO,Nodaway,Maryville,"Southern Nodaway County, possibly off Galaxy Rd",,Low,"{""community_pushback"": ""Yes"", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.maryvilleforum.com/news/commission-4-billion-ai-data-center-likely-to-go-forward/article_cbbfd4f8-aaad-43b8-8f8a-a3a4e6a6d990.html"", ""information_source"": ""Crowdsourced"", ""sizerank"": ""Hyperscale (100-999 MW)""}",reload,reload,False,site_00459
FracTracker:frac_row_1467,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1467,Project Delta,Engineered Land Solutions,Suspended,36.324413,-80.09938,True,Point,,,,NC,Stokes,Walnut Cove,North and south of Hwy 311,27052.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/officials-in-north-carolina-county-void-data-center-rezoning-amid-legal-challenge/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",project delta,engineered land solutions,False,site_00460
FracTracker:frac_row_1468,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1468,Data center,,Proposed,40.32169,-76.52822,True,Point,640000.0,,,PA,Lebanon,South Annville Twp,Mt Pleasant Rd,17003.0,Medium,"{""community_pushback"": """", ""date_created"": ""04/22/2026"", ""date_updated"": ""04/22/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/17bn-data-center-could-be-built-in-lebanon-county-pennsylvania/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",,,False,site_00461
FracTracker:frac_row_1469,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1469,Data center,,Proposed,41.450073,-75.7125,True,Point,290400.0,,,PA,Lackawanna,Clarks Summit,near 980 Newton Rd,18411.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""04/23/2026"", ""date_updated"": ""04/23/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/two-building-data-center-campus-proposed-in-northeast-pennsylvania/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",,,False,site_00462
FracTracker:frac_row_147,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_147,Project Splice,Red Wolf DCD,Proposed,31.97113,-83.7316,True,Point,2100000.0,,,GA,Crisp,Cordele,Old Nesbitt Rd,,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/25/2025"", ""date_updated"": ""08/25/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/21-million-sq-ft-technology-campus-proposed-in-southern-georgia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",project splice,red wolf dcd,False,site_00463
FracTracker:frac_row_1470,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1470,Sentinel data center,Sentinel,Proposed,40.039886,-75.5847,True,Point,887000.0,,,PA,Chester,Exton,"Swedesford Rd, east of Valley Creek Blvd",19341.0,High,"{""community_pushback"": """", ""date_created"": ""04/23/2026"", ""date_updated"": ""04/23/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/developer-says-it-will-build-larger-data-center-if-plans-for-smaller-facility-near-philadelphia-go-unapproved/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",sentinel,sentinel,False,site_00464
FracTracker:frac_row_1471,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1471,Project Seafox,Meta,Proposed,31.98718,-106.369095,True,Point,25900000.0,,1000,TX,El Paso,El Paso,7001 Stan Roberts Sr Ave,79934.0,High,"{""community_pushback"": """", ""date_created"": ""04/23/2026"", ""date_updated"": ""04/23/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/meta-files-to-expand-campus-in-el-paso-texas-with-12-new-buildings/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",project seafox,meta,False,site_00465
FracTracker:frac_row_1472,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1472,Okee-One data center,,Cancelled,27.307442,-80.82401,True,Point,,,,FL,Okeechobee,Okeechobee,7200 US-441,34972.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/27/2026"", ""date_updated"": ""04/27/2026"", ""info_source_1"": ""https://www.wptv.com/news/treasure-coast/region-okeechobee-county/vote-by-okeechobee-county-commissioners-kills-controversial-okee-one-data-center-project"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",okee one,,False,site_00466
FracTracker:frac_row_1473,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1473,"Stratos Project, eastern parcels",,Suspended,41.786148,-112.64388,True,Point,,,,UT,Box Elder,Snowville,Hansel Valley Rd,84336.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/27/2026"", ""date_updated"": ""04/27/2026"", ""info_source_1"": ""https://www.ksl.com/article/51488565/utah-box-elder-county-officials-mull-plan-to-spur-energy-production-data-center-development"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",stratos project eastern parcels,,False,site_00467
FracTracker:frac_row_1474,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1474,"Stratos Project, western parcels",,Suspended,41.784256,-112.898346,True,Point,,,,UT,Box Elder,Snowville,Locomotive Springs Rd,84336.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/27/2026"", ""date_updated"": ""04/27/2026"", ""info_source_1"": ""https://www.ksl.com/article/51488565/utah-box-elder-county-officials-mull-plan-to-spur-energy-production-data-center-development"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",stratos project western parcels,,False,site_00468
FracTracker:frac_row_1475,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1475,Grant County Data Center,Clean Cloud Energy,Proposed,34.3065,92.4045,False,Point,1000000.0,,500,AK,Grant,Sheridan,"Just outside the city limits of Sheridan, Arkansas, in rural Grant County.",72150.0,Low,"{""community_pushback"": ""Yes"", ""date_created"": ""04/28/2026"", ""date_updated"": ""04/28/2026"", ""info_source_1"": ""https://www.deltaplexnews.com/local-news/data-center-for-grant-county-not-close-yet-to-determine-possible-user/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",grant county,clean cloud energy,False,site_00469
FracTracker:frac_row_1476,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1476,Kenwood Commons data center,Edge,Proposed,42.628124,-73.77215,True,Point,,,100,NY,Albany,Albany,100 Kenwood Rd,12202.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/28/2026"", ""date_updated"": ""04/28/2026"", ""info_source_1"": ""https://drive.google.com/file/d/1vVzC512mN4V8rhcgZoehh_pgZ-5OZIwx/view"", ""information_source"": ""Crowdsourced"", ""sizerank"": ""Hyperscale (100-999 MW)""}",kenwood commons,edge,False,site_00470
FracTracker:frac_row_1477,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1477,Onmine data center,,Suspended,31.062225,-97.76623,True,Point,,,,TX,Bell,Killen,6509 S. Fort Hood St,76542.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""04/29/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://kdhnews.com/news/local/killeen-planning-and-zoning-commission-to-consider-approving-data-center-in-south-killeen/article_5539153b-752e-4def-9ab1-bf4cc7ad9e46.html"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",onmine,,False,site_00471
FracTracker:frac_row_1478,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1478,Wilsonville Data Center,Northpoint Development,Proposed,33.257,86.495,False,Point,3000000.0,,1008,AL,Shleby,Wilsonville,Shleby County Highway 61,35186.0,Medium,"{""community_pushback"": ""Yes"", ""date_created"": ""05/03/2026"", ""date_updated"": ""05/03/2026"", ""info_source_1"": ""https://alabamareflector.com/2025/08/24/wilsonville-residents-seek-preemptive-strike-against-massive-data-center-project/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",wilsonville,northpoint development,False,site_00472
FracTracker:frac_row_1479,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1479,Microsoft data center,,Proposed,33.518105,-84.578316,True,Point,500000.0,,,GA,Fayette,Tyrone,GA-74,30290.0,High,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/microsoft-confirms-plans-for-data-center-in-tyrone-georgia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",microsoft,,False,site_00473
FracTracker:frac_row_148,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_148,Amazon Covington Data Center,Amazon,Approved/Permitted/Under construction,33.63342,-83.833015,True,Point,,,,GA,Newton,Covington,Alcovy Rd near Hwy 142,30014.0,Medium,"{""community_pushback"": ""Unknown"", ""date_created"": ""12/18/2025"", ""date_updated"": ""02/19/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/aws-plans-data-center-in-covington-georgia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",amazon covington,amazon,False,site_00474
FracTracker:frac_row_1480,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1480,Mara Holdings data center,,Proposed,39.704994,-80.8452,True,Point,,,200,OH,Monroe,Hannibal,"Long Ridge Energy Station, 43840 OH-7",43931.0,High,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/mara-acquires-505mw-gas-plant-in-ohio-intends-to-construct-200mw-data-center-at-site/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",mara holdings,,False,site_00475
FracTracker:frac_row_1481,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1481,Urbana Technology Hub,Thor Equities,Proposed,40.08692,-83.77341,True,Point,460000.0,,100,OH,Champaign,Urbana,Lewis B Moore Dr,43078.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/thor-equities-looks-to-build-460000-sq-ft-data-center-campus-near-urbana-ohio/"", ""information_source"": ""Crowdsourced"", ""sizerank"": ""Hyperscale (100-999 MW)""}",urbana technology hub,thor equities,False,site_00476
FracTracker:frac_row_1482,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1482,Switch data center,,Proposed,40.826195,-80.36533,True,Point,,,,PA,Beaver,Big Beaver Borough,Unknown,,Low,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/switch-announces-plans-for-data-center-campus-outside-pittsburgh-pennsylvania/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",switch,,False,site_00477
FracTracker:frac_row_1483,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1483,Switch data center,,Proposed,40.826195,-80.36533,True,Point,,,,PA,Beaver,Big Beaver Borough,Unknown,,Low,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/switch-announces-plans-for-data-center-campus-outside-pittsburgh-pennsylvania/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",switch,,False,site_00478
FracTracker:frac_row_1484,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1484,Leesburg Gateway data center,,Proposed,39.105076,-77.536705,True,Point,600000.0,,,VA,Loudoun,Leesburg,Betw East Market St and Potomac Station Dr,20176.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/peterson-co-plots-three-building-data-center-campus-in-leesburg-virginia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",leesburg gateway,,False,site_00479
FracTracker:frac_row_1485,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1485,,Curata Partners,Proposed,39.03693,-77.56153,True,Point,,,,BA,Loudoun,Leesburg,39.03692204,20175.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/two-building-data-center-campus-eyed-outside-leesburg-virginia/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",,curata,False,site_00480
FracTracker:frac_row_1486,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1486,Metrobloks/ Lincoln data center,,Proposed,39.207115,-94.45515,True,Point,568000.0,,150,MO,Clay,Liberty,2515 Old Hughes Rd,64068.0,High,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/lincoln-property-partners-with-data-center-firm-metrobloks-for-kansas-city-data-center/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",metrobloks lincoln,,False,site_00481
FracTracker:frac_row_1487,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1487,Lone Star Project,Pace,Proposed,31.788517,-101.581985,True,Point,,,100,TX,Glasscock,Glasscock County,Unknown,,Low,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/pace-plans-100mw-texas-first-data-center-in-glasscock-county/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",lone star project,pace,False,site_00482
FracTracker:frac_row_1488,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_1488,Core Scientific,Core Scientific,Proposed,31.533497,-103.80071,True,Point,,,300,TX,Reeves,Pecos,1851 Farm to Market 2119,79772.0,High,"{""community_pushback"": """", ""date_created"": ""05/05/2026"", ""date_updated"": ""05/05/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/core-scientific-secures-300mw-capacity-at-pecos-data-center-in-texas-looks-to-behind-the-meter-power/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Mega campus (>1,000 MW)""}",core scientific,core scientific,False,site_00483
